190,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Suministro de gas natural por cuenca en Colombia","Muestra el porcentaje de suministro total de gas natural en Colombia aportado por cada cuenca para el año 2004","Suministro de gas natural por cuenca en Colombia.gif",3,,,,
191,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Sistema de gas natural en Colombia.","Ilustra el sistema de transporte de gas natural en Colombia, los pozos de producción y los centros de consumo.","Sistema de gas natural en Colombia.bmp",3,,,,
192,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Reservas probadas remanentes de gas.","Muestra las reservas probadas remanentes de gas en Colombia (en gigapies cúbicos - GPC) durante los últimos 13 años.","Reservas probadas remanentes de gas.gif",3,,,,
193,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Tarifas para el servicio de energía eléctrica en Colombia.","Presenta las tarifas medias de referencia para el servicio de energía eléctrica en Colombia para el año 2003.","Tarifas para el servicio de energía eléctrica en Colombia.gif",3,,,,
194,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos de instalación - SMR","Presenta los costos de instalación de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto.","Costos de instalación – SMR.gif",3,,,,
195,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos O&M - SMR.","Presenta los costos O&M de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto.","Costos O&M – SMR.gif",3,,,,
196,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de reformadores de vapor","Presenta los principales proveedores de reformadores de vapor de gas natural para la producción de hidrógeno","Proveedores de reformadores de vapor.gif",3,,,,
197,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos de instalación - Electrólisis","Presenta los costos de instalación de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto","Costos de instalación – Electrólisis.gif",3,,,,
198,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos O&M - Electrólisis","Presenta los costos O&M de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto","Costos O&M – Electrólisis.gif",3,,,,
199,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Eficiencia en la conversión para algunos electrolizadores","Muestra la eficiencia de conversion para la producción de hidrógeno de algunos electrolizadores","Eficiencia en la conversión para algunos electrolizadores.gif",3,,,,
200,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Eficiencia energética para algunos sistemas electrolíticos","Muestra la eficiencia energética de algunos sistemas electroliticos","Eficiencia energética para algunos sistemas electrolíticos.gif",3,,,,
201,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de sistemas electrolizadores","Presenta los principales proveedores de sistemas electrolizadores para la porducción de hidrógeno","Proveedores de sistemas electrolizadores.gif",3,,,,
202,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Características principales de algunos sistemas electrolizadores","Presenta las principales características de algunos de los sistemas electrolizadores actualmente comercializados","Características principales de algunos sistemas electrolizadores.jpg",3,,,,
203,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos celdas de combustible","Presenta los costos de instalación, operación y mantenimiento  (incluyendo combustible) de varios sistemas que utilizan celdas de combustibles","Costos celdas de combustible.gif",3,,,,
204,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de celdas de combustible","Presenta los principales proveedores de celdas de combustible en el mundo","Proveedores de celdas de combustible.gif",3,,,,
205,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Fechas estimadas de comercialización de las celdas de combustible","Presenta estimativos de las fechas de comercialización de algunas de las tecnologías de celdas de combustible para la producción de hidrógeno","Fechas estimadas de comercialización de las celdas de combustible.gif",3,,,,
207,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de la planta discriminada por emisiones","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía reformado con vapor de gas natural, discriminándolo en porcentajes de acuerdo a sus emisiones","GWP de la planta discriminada por emisiones.gif",3,,,,
208,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de una planta eólica – electrólisis discriminada por actividades","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía electrólisis (utilizando energía eólica), discriminándolo en porcentajes de acuerdo a las actividades que se desarrollan en ella.","GWP de una planta eólica – electrólisis discriminada por actividades.gif",3,,,,
209,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de una planta eólica – electrólisis discriminada por emisiones","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía electrólisis (utilizando energía eólica), discriminándolo en porcentajes de acuerdo a sus emisiones","GWP de una planta eólica – electrólisis discriminada por emisiones.gif",3,,,,
210,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Emisiones características de los sistemas con celdas de combustible","Presenta las emisiones características de los sistemas que utilizan celdas de combustibles","Emisiones características de los sistemas con celdas de combustible.gif",3,,,,
211,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos de producción del H2 en función del costo de la electricidad","Ilustra los costos de producción del H2 realizando la abstracción de que el único costo significativo al interior del proceso es el consumo de energía eléctrica","Costos de producción del H2 en función del costo de la electricidad.bmp",3,,,,
212,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Diagrama de bloques: reformado con vapor de gas natural","Presenta un diagrama de bloques en el que se representa el proceso requerido para producir hidrógeno a través de esta tecnología.","Diagrama de bloques - reformado con vapor de gas natural.gif",3,,,,
213,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Producción de hidrógeno vía electrólisis","Muestra el proceso de producción de hidrógeno vía electrólisis","Producción de hidrógeno vía electrólisis.gif",3,,,,
214,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Eficiencia de una celda PAFC en función de su cargabilidad","Muestra la eficiencia de una celda de ácido fosfórico en función del porcentaje de su carga nominal","Eficiencia de una celda PAFC en función de su cargabilidad.bmp",3,,,,
215,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Emisiones de una planta de reformado con vapor de gas natural","Presenta los niveles de las emisiones gaseosas de una planta productora de 1,5 millones de Nm3/día de hidrógeno que utiliza reformado con vapor de gas natural","Emisiones de una planta de reformado con vapor de gas natural.gif",3,,,,
219,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Descripción biomasa – pirólisis","Muestra en forma resumida los datos de las variables caracteristicas para el aprovechamiento de biomasa mediante pirólisis","Descripción biomasa – pirólisis.GIF",,,,,3
220,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Descripción biomasa – gasificación","Muestra en forma resumida los datos de las variables caracteristicas para el aprovechamiento de biomasa mediante gasificación","Descripción biomasa – gasificación.GIF",,,,,2
245,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Esquema general de una planta de combustión de biomasa","Imagen que presenta el esquema general de una planta de combustión de biomasa","Esquema general de una planta de combustión de biomasa.bmp",,,,,1
247,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos para plantas de co-combustión","Presenta los costos de inversión, operación, mantenimiento y adquisición de combustible para plantas de co-combustión","Costos para plantas de co-combustión.GIF",1,,,,
249,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Esquema general de una plata de gasificación","Imagen que presenta el esquema general de una planta de gasificación de biomasa","Esquema general de una plata de gasificación.bmp",,,,,2
250,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos para plantas de gasificación con ciclo combinado","Presenta los costos de inversión de inversión, operación, mantenimiento y adquisición de combustible para plantas de gasificación con ciclo combinado","Costos para plantas de gasificación con ciclo combinado.GIF",,,,3,
251,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de equipos de gasificación de biomasa","Lista de los principales proveedores para gasificación de biomasa","Proveedores de equipos de gasificación de biomasa.GIF",,,,,2
260,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Comparación tecnológica","Presenta análisis cualitativo para comparar las diversas tecnologías teniendo en cuanta la factibilidad técnica, económica y experiencia comercial, para cada tecnología","Comparación tecnológica.GIF",1,,,,
262,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Cultivos agrícolas transitorios","Presenta clasificación de especies agricolas transitorias presentes en Colombia que podrían ser interesante para ser explotadas mediante la implementación de cultivos destinados al sector energético","Cultivos agrícolas transitorios.GIF",,1,,,
263,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Cultivos energéticos, producción y área sembrada","Presenta valores de áreas sembradas, rendimiento y producción para determinados cultivos energéticos","Cultivos energéticos, producción y área sembrada.GIF",,1,,,
264,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Cultivos agrícolas permanentes","Presenta clasificación de especies agricolas permanentes presentes en Colombia que podrían ser interesante para ser explotadas mediante la implementación de cultivos destinados al sector energético","Cultivos agrícolas permanentes.GIF",,1,,,
265,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Distribución de caña de azúcar en Colombia","Mapa de Colombia en el que se ilustra la distribución de la caña de azúcar","Distribución de caña de azúcar en Colombia.bmp",,1,,,
266,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Distribución de palma africana en Colombia","Mapa de Colombia en el que se ilustra la distribución de la palma africana","Distribución de palma africana en Colombia.bmp",,1,,,
267,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Distribución de arroz en Colombia","Mapa de Colombia en el que se ilustra la distribución de arroz","Distribución de arroz en Colombia.bmp",,1,,,
268,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Características de los productos energéticos de interés","Presenta las características físico-químicas de los productos energéticos de interés en cultivos energéticos de Colombia","Características de los productos energéticos de interés.GIF",,1,,,
269,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético bruto de cultivos","Muestra el potencial bruto de cultivos energéticos en Colombia. Este potencial esta relacionado directamente con los cultivos destinados para la producción de biodiesel y alcohol carburante.","Potencial energético bruto de cultivos.GIF",,1,,,
270,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Especies para plantaciones forestales","Muestran las plantaciones forestales productoras de residuos","Especies para plantaciones forestales.GIF",,2,,,
271,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Bosques naturales productores de residuos empleados principalmente como madera aserrable","Muestran las especies en bosques naturales productoras de residuos","Bosques naturales productores de residuos empleados principalmente como madera aserrable.GIF",,2,,,
272,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Bosques naturales, producción, área sembrada y producción de residuos","Se puede observar valores de áreas sembradas, rendimiento y producción de residuos para las diferentes tipos de bosque natural","Bosques naturales, producción, área sembrada y producción de residuos.GIF",,2,,,
273,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Plantaciones forestales, producción y área sembrada","Se puede observar valores de áreas sembradas, rendimiento y producción de residuos para las diferentes tipos de plantaciones forestales","Plantaciones forestales, producción y área sembrada.GIF",,2,,,
274,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Distribución de bosques plantados y naturales en Colombia","Presenta la localización de los principales bosques del territorio colombiano","Distribución de bosques plantados y naturales en Colombia.bmp",,2,,,
275,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Características de los residuos agroindustriales derivados de cultivos energéticos","Se presentan las características de los residuos obtenidos a partir del aprovechamiento en el sector alimenticio de los cultivos energéticos","Características de los residuos agroindustriales derivados de cultivos energéticos.GIF",,2,,,
276,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Densidad seca al aire y poder calorífico de algunas especies forestales","Muestra el valor del poder calorífico de las especies de mayor ocurrencia en la industria colombiana, incluidas las que son actualmente procesadas y aquellas que pueden formar parte de programas de reforestación con fines energéticos.","Densidad seca al aire y poder calorífico de algunas especies forestales.GIF",,2,,,
277,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético bruto","Muestra el potencial bruto de residuos agrícolas. Este potencial identificado se considera alto, por que la utilización real de los residuos es muy difícil en algunas situaciones (recursos dispersos, altos costos de transporte, etc.), por lo que es necesa","Potencial energético bruto.GIF",,2,,,
278,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético bruto de residuos de bosque natural","Muestra el potencial bruto de residuos de bosques naturales","Potencial energético bruto de residuos de bosque natural.GIF",,2,,,
279,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético de residuos de bosques plantados","Muestra el potencial bruto de residuos de bosques plantados","Potencial energético de residuos de bosques plantados.GIF",,2,,,
280,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Distribución por tipo de cobertura","Muestra el potencial aprovechable ubicado en las áreas de influencia de los embalse de la jurisdicción de  EEPPM","Distribución por tipo de cobertura.GIF",,2,,,
281,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Área plantada por especie","Descripción detallada de cobertura, especie y rango de edad de las plantaciones","Área plantada por especie.GIF",,2,,,
282,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Rango de edades de las plantaciones","Describe el rango de edades de bosques reforestados","Rango de edades de las plantaciones.GIF",,2,,,
283,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Producción de basuras en ciudades de Colombia","Muestra la producción de basura de las principales ciudades de Colombia","Producción de basuras en ciudades de Colombia.GIF",,3,,,
284,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Producción per capita de residuos por regiones urbanizadas","Muestra la producción per capita de residuos por regiones urbanizadas para 1998","Producción per capita de residuos por regiones urbanizadas.GIF",,3,,,
285,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Vertimiento de materia orgánica por regiones urbanizadas","Presenta los valores de DBO vertido para 1999","Vertimiento de materia orgánica por regiones urbanizadas.GIF",,4,,,
286,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Aguas residuales producidas y vertidas en diferentes zonas de Colombia","Presenta para los años 2002 y 2003 el promedio de las aguas producidas y vertidas en diferentes zonas del país","Aguas residuales producidas y vertidas en diferentes zonas de Colombia.GIF",,4,,,
289,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Datos de una instalación con capacidad para 10.000 t/año","Presentan datos para una instalación que aplica el proceso KOMPOGAS para 10000 ton/año","Datos de una instalación con capacidad.GIF",,,5,,
290,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético futuro a partir de biodiesel (Palma africana, Girasol y Soya)","Presenta el potencial futuro a diez años para biodiesel","Potencial energético futuro a partir de biodiesel (Palma africana, Girasol y Soya).GIF",,1,,,
291,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético futuro de alcohol","Presenta el potencial futuro a diez años para alcohol","Potencial energético futuro de alcohol.GIF",,1,,,
292,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético futuro a partir de bosques plantados","Presenta el potencial futuro a diez años para bosques plantados","Potencial energético futuro a partir de bosques plantados.GIF",,1,,,
293,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Tendencia del cultivo de arroz en Colombia","Muestra la tendencia del área cultivada de arroz y de sus precios en Colombia de los últimos 25 años","Tendencia del cultivo de arroz en Colombia.bmp",,1,,,
294,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Potencial energético futuro a partir de residuos agroindustriales","Presenta el potencial futuro a diez años para residuos agroindustriales","Potencial energético futuro a partir de residuos agroindustriales.GIF",,2,,,
295,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Disponibilidad mundial de los recursos para la producción de hidrógeno","Presenta las reservas de gas natural existentes en el mundo","Disponibilidad mundial de los recursos para la producción de hidrógeno.gif",,,8,,
296,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Resumen de los costos de las tecnologías utilizadas para la producción de hidrógeno","Resume los costos asociados a cada una de las tecnologías más utilizadas para la producción de hidrógeno","Resumen de los costos de las tecnologías utilizadas para la producción de hidrógeno.gif",3,,,,
300,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Esquema general de una celda de combustible","Presenta la estructura general de una celda de combustible","Esquema general de una celda de combustible.bmp",,,,,13
301,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Comparación de los costos de instalación de algunas pilas de combustible","Presenta una comparación entre los costos de instalación de varios tipos de pilas de combustibles","Comparación de los costos de operación de algunas pilas de combustible.gif",,,8,,
307,2005-08-29 00:00:00,"Universidad Nacional-Medellín","Características de los tipos más importantes de pilas de combustibles","Describe las característiscas fundamentales de las tecnologías más utilizadas en pilas de combustibles.","Características de los tipos más importantes de pilas de combustibles.jpg",,,8,,
308,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Suministro de gas natural por cuenca en Colombia","Muestra el porcentaje de suministro total de gas natural en Colombia aportado por cada cuenca para el año 2004","Suministro de gas natural por cuenca en Colombia.gif",,,8,,
309,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Reservas probadas remanentes de gas","Muestra las reservas probadas remanentes de gas en Colombia (en gigapies cúbicos - GPC) durante los últimos 13 años","Reservas probadas remanentes de gas.gif",,,8,,
310,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Tarifas para el servicio de energía eléctrica en Colombia","Presenta las tarifas medias de referencia para el servicio de energía eléctrica en Colombia para el año 2003","Tarifas para el servicio de energía eléctrica en Colombia.gif",,,8,,
311,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos de instalación - SMR","Presenta los costos de instalación de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto","Costos O&M – SMR.gif",,,8,,
312,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos O&M - SMR","Presenta los costos O&M de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto","Costos O&M – SMR.gif",,,8,,
313,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de reformadores de vapor","Presenta los principales proveedores de reformadores de vapor de gas natural para la producción de hidrógeno","Proveedores de reformadores de vapor.gif",,,8,,
314,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos de instalación - Electrólisis","Presenta los costos de instalación de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto","Costos de instalación – Electrólisis.gif",,,8,,
315,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos O&M - Electrólisis","Presenta los costos O&M de una planta productora de hidrógeno de 150000 Kg/día con salida a un gasoducto","Costos O&M – Electrólisis.gif",,,8,,
316,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Eficiencia en la conversión para algunos electrolizadores","Muestra la eficiencia de conversion para la producción de hidrógeno de algunos electrolizadores","Eficiencia en la conversión para algunos electrolizadores.gif",,,8,,
317,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Eficiencia energética para algunos sistemas electrolíticos","Muestra la eficiencia energética de algunos sistemas electroliticos","Eficiencia energética para algunos sistemas electrolíticos.gif",,,8,,
318,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de sistemas electrolizadores","Presenta los principales proveedores de sistemas electrolizadores para la porducción de hidrógeno","Proveedores de sistemas electrolizadores.gif",,,8,,
319,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Características principales de algunos sistemas electrolizadores","Presenta las principales características de algunos de los sistemas electrolizadores actualmente comercializados","Características principales de algunos sistemas electrolizadores.jpg",,,8,,
322,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos celdas de combustible","Presenta los costos de instalación, operación y mantenimiento  (incluyendo combustible) de varios sistemas que utilizan celdas de combustibles","Costos celdas de combustible.gif",,,8,,
323,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Proveedores de celdas de combustible","Presenta los principales proveedores de celdas de combustible en el mundo","Proveedores de celdas de combustible.gif",,,8,,
324,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Fechas estimadas de comercialización de las celdas de combustible","Presenta estimativos de las fechas de comercialización de algunas de las tecnologías de celdas de combustible para la producción de hidrógeno","Fechas estimadas de comercialización de las celdas de combustible.gif",,,8,,
325,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de la planta discriminado por actividades","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía reformado con vapor de gas natural, discriminándolo en porcentajes de acuerdo a las actividades que se desarrollan en ella","GWP de la planta discriminado por actividades.gif",,,8,,
326,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de la planta discriminada por emisiones","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía reformado con vapor de gas natural, discriminándolo en porcentajes de acuerdo a sus emisiones","GWP de la planta discriminada por emisiones.gif",,,8,,
327,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de una planta eólica – electrólisis discriminada por actividades","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía electrólisis (utilizando energía eólica), discriminándolo en porcentajes de acuerdo a las actividades que se desarrollan en ella","GWP de una planta eólica – electrólisis discriminada por actividades.gif",,,8,,
328,2005-10-05 00:00:00,"Universidad Nacional-Medellín","GWP de una planta eólica – electrólisis discriminada por emisiones","Presenta el Global Warming Potencial de una planta productora de hidrógeno vía electrólisis (utilizando energía eólica), discriminándolo en porcentajes de acuerdo a sus emisiones","GWP de una planta eólica – electrólisis discriminada por emisiones.gif",,,8,,
329,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Emisiones características de los sistemas con celdas de combustible","Presenta las emisiones características de los sistemas que utilizan celdas de combustibles","Emisiones características de los sistemas con celdas de combustible.gif",,,8,,
330,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Sistema de gas natural en Colombia","Ilustra el sistema de transporte de gas natural en Colombia, los pozos de producción y los centros de consumo","Sistema de gas natural en Colombia.bmp",,,8,,
331,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Costos de producción del H2 en función del costo de la electricidad","Ilustra los costos de producción del H2 realizando la abstracción de que el único costo significativo al interior del proceso es el consumo de energía eléctrica","Costos de producción del H2 en función del costo de la electricidad.bmp",,,8,,
332,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Diagrama de bloques: reformado con vapor de gas natural","Presenta un diagrama de bloques en el que se representa el proceso requerido para producir hidrógeno a través de esta tecnología","Diagrama de bloques - reformado con vapor de gas natural.gif",,,8,,
333,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Producción de hidrógeno vía electrólisis","Muestra el proceso de producción de hidrógeno vía electrólisis","Producción de hidrógeno vía electrólisis.gif",,,8,,
334,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Eficiencia de una celda PAFC en función de su cargabilidad","Muestra la eficiencia de una celda de ácido fosfórico en función del porcentaje de su carga nominal","Eficiencia de una celda PAFC en función de su cargabilidad.bmp",,,8,,
335,2005-10-05 00:00:00,"Universidad Nacional-Medellín","Emisiones de una planta de reformado con vapor de gas natural","Presenta los niveles de las emisiones gaseosas de una planta productora de 1,5 millones de Nm3/día de hidrógeno que utiliza reformado con vapor de gas natural","Emisiones de una planta de reformado con vapor de gas natural.gif",,,8,,
